Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
vatika-hot-oil-treatment-deep-conditioning-olive-almond,Vatika Hot Oil Treatment Deep Conditioning Olive & Almond,"<p><p><strong>Vatika Hot Oil Treatment Deep Conditioning Olive &amp; Almond </strong>deeply condition your hair with natural ingredients of olive and almond. Vatika naturals hot oil treatment is infused with natural ingredients and full of Vitamins A, E, and F which nourish, fortify, thicken, and strengthen scalp and hair from root to tip. The natural Almond and Olives hot oil for men and women inspired by Arabic rituals promotes natural hair growth for weak and slow-growing hair. Undo 5 days of damage with 1 all-natural treatment. It’s time to Bid Goodbye to dry, dull and lifeless hair! Check out our entire range and find the best fit for you.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Size,1KG,,,6291069201406,100,shopify,100,deny,manual,330.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Vatika_Hot_Oil_Treatment_Deep_Conditioning_1KG.jpg?v=1730970442,1,Vatika Hot Oil Treatment Deep Conditioning Olive & Almond,Vatika Hot Oil Treatment Deep Conditioning Olive & Almond,"Vatika Hot Oil Treatment Deep Conditioning Olive &amp; Almond deeply condition your hair with natural ingredients of olive and almond. Vatika naturals hot oil treatment is infused with natural ingredients and full of Vitamins A, E, and F which nourish, fortify, thicken, and strengthen scalp and hair from root to tip. T",active
vatika-hot-oil-treatment-promotes-natural-hair-growth-garlic,Vatika Hot Oil Treatment Promotes Natural Hair Growth Garlic,"<p><p><strong>Vatika Hot Oil Treatment Promotes Natural Hair Growth Garlic </strong>is a rich source of mineral and vitamins that fortifies hair stands to control breakage. Natural garlic hair oil for men and women promotes natural hair growth for weak and slow-growing hair. Rich deep conditioning oil is easy to use that will leave your hair softer, stronger, and velvety smooth. This Hair Oil Treatment will restore moisture and softness to your hair. It detangles, hydrates, and provides thermal protection against hot tools. Gives the hair follicles nutrients that they lack which translates into the weak hair regaining its strength. It’s time to Bid Goodbye to Damaged Hair with a range of Vatika Naturals!<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Size,1KG,,,6291069704082,100,shopify,100,deny,manual,330.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Vatika_Hot_Oil_Treatment_Promotes_Natural_Hair_Growth_1KG.jpg?v=1730970964,1,Vatika Hot Oil Treatment Promotes Natural Hair Growth Garlic,Vatika Hot Oil Treatment Promotes Natural Hair Growth Garlic,Vatika Hot Oil Treatment Promotes Natural Hair Growth Garlic is a rich source of mineral and vitamins that fortifies hair stands to control breakage. Natural garlic hair oil for men and women promotes natural hair growth for weak and slow-growing hair. Rich deep conditioning oil is easy to use that will leave your hair,active
vatika-hot-oil-treatment-protein-nourished-thick-hair-egg-protein-1kg,"Vatika Hot Oil Treatment Protein Nourished, Thick Hair Egg Protein 1kg","<p><p><strong>Vatika Hot Oil Treatment Protein Nourished, Thick Hair Egg Protein 1kg </strong>it energizes your hair along with the nourishing Vatika Oils to get rid off flat hair with lack of volume and split ends. The egg and other natural ingredients for hair growth in men and women gives intense protein nourishment to your hair and prevents any breakage, repairing them from dryness and damage to soft, shiny and full of volume .The hair mask is specially made for damaged hair, split ends or Limp hair. Goodbye Hair problems!<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,6291069744279,100,shopify,100,deny,manual,330.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/VatikaHotOilTreatmentProteinNourished_ThickHairEggProtein1kg.jpg?v=1730976202,1,"Vatika Hot Oil Treatment Protein Nourished, Thick Hair Egg Protein 1kg","Vatika Hot Oil Treatment Protein Nourished, Thick Hair Egg Protein 1kg","Vatika Hot Oil Treatment Protein Nourished, Thick Hair Egg Protein 1kg it energizes your hair along with the nourishing Vatika Oils to get rid off flat hair with lack of volume and split ends. The egg and other natural ingredients for hair growth in men and women gives intense protein nourishment to your hair and preve",active
vatika-hot-oil-treatment-volume-thickness-coconut-castor-500g,Vatika Hot Oil Treatment Volume & Thickness Coconut & Castor 500g,"<p><p><strong>Vatika Hot Oil Treatment Volume &amp; Thickness Coconut &amp; Castor 500g </strong>is enriched with the extracts of Coconut, Castor and Henna making it ideal for fine, thin and limp hair. Now you have a product made specifically for your hair type that treats it to give you thicker hair with better volume!.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,6291069710205,100,shopify,100,deny,manual,200.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/VatikaHotOilTreatmentVolume_ThicknessCoconut_Castor500g.jpg?v=1730977954,1,Vatika Hot Oil Treatment Volume & Thickness Coconut & Castor 500g,Vatika Hot Oil Treatment Volume & Thickness Coconut & Castor 500g,"Vatika Hot Oil Treatment Volume &amp; Thickness Coconut &amp; Castor 500g is enriched with the extracts of Coconut, Castor and Henna making it ideal for fine, thin and limp hair. Now you have a product made specifically for your hair type that treats it to give you thicker hair with better volume!.",active
vatika-henna-hair-colour-henna-almond-natural-brown-4,Vatika Henna Hair Colour Henna & Almond Natural Brown 4,"<p><p><strong>Vatika Henna Hair Colour Henna &amp; Almond Natural Brown 4 </strong>with added Walnut is a natural-based solution to coloring your hair. And as a great herbal conditioner, henna will strengthen hair and add vitality too. So no worries about damaging your hair as you gently coax the color back. Throughout India, the middle-east and Europe, henna has always been the natural way to help colour hair. It's only natural that it will help you look sensational too, facilitates your application procedure with premium gloves totally free because your safety is our top priority! <strong>This box contains 6 sachets of henna</strong><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,6291069701746,100,shopify,100,deny,manual,150.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/VatikaHennaHairColorHenna_AlmondNaturalBrown4.jpg?v=1731131992,1,Vatika Henna Hair Colour Henna & Almond Natural Brown 4,Vatika Henna Hair Colour Henna & Almond Natural Brown 4,"Vatika Henna Hair Colour Henna &amp; Almond Natural Brown 4 with added Walnut is a natural-based solution to coloring your hair. And as a great herbal conditioner, henna will strengthen hair and add vitality too. So no worries about damaging your hair as you gently coax the color back. Throughout India, the middle-east",active
vatika-henna-hair-colour-henna-blackseed-natural-black-1,Vatika Henna Hair Colour Henna & Blackseed Natural Black 1,"<p><p><strong>Vatika Henna Hair Colour Henna &amp; Blackseed Natural Black 1 </strong>help you get a rich deep black color and completely conceal your grey hair while also leaving your hair appearing healthy and nourished. No ammonia- Hair color that gives long-lasting natural-looking color for women with visible shimmering tones and a glossy shine from root to tip without any harmful chemicals, facilitates your application procedure with premium gloves totally free because your safety is our top priority! <strong>This box contains 6 sachets of henna</strong><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,6291069701753,100,shopify,100,deny,manual,150.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/VatikaHennaHairColourHenna_BlackseedNaturalBlack1.jpg?v=1731132852,1,Vatika Henna Hair Colour Henna & Blackseed Natural Black 1,Vatika Henna Hair Colour Henna & Blackseed Natural Black 1,Vatika Henna Hair Colour Henna &amp; Blackseed Natural Black 1 help you get a rich deep black color and completely conceal your grey hair while also leaving your hair appearing healthy and nourished. No ammonia- Hair color that gives long-lasting natural-looking color for women with visible shimmering tones and a gloss,active
vatika-henna-hair-colour-henna-blueberry-blue-black-11,Vatika Henna Hair Colour Henna & Blueberry Blue Black 1.1,"<p><p><strong>Vatika Henna Hair Colour Henna &amp; Blueberry Blue Black 1.1 </strong>indulge your hair with the nourishing benefits of henna and blueberry extracts, known for their remarkable properties. Not only will your hair be beautifully colored, but it will also be infused with moisture and vitality, leaving it feeling silky-smooth and radiant. Facilitates your application procedure with premium gloves totally free because your safety is our top priority! <strong>This box contains 6 sachets of henna</strong><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,6291069719598,100,shopify,100,deny,manual,150.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/VatikaHennaHairColourHenna_BlueberryBlueBlack1.1.jpg?v=1731133817,1,Vatika Henna Hair Colour Henna & Blueberry Blue Black 1.1,Vatika Henna Hair Colour Henna & Blueberry Blue Black 1.1,"Vatika Henna Hair Colour Henna &amp; Blueberry Blue Black 1.1 indulge your hair with the nourishing benefits of henna and blueberry extracts, known for their remarkable properties. Not only will your hair be beautifully colored, but it will also be infused with moisture and vitality, leaving it feeling silky-smooth and",active
confetti-secret-perfumed-deodorant-body-spray-250ml,Confetti Secret Perfumed Deodorant Body Spray 250ml,"<p><p><strong>Confetti Secret Perfumed Deodorant Body Spray 250ml </strong>encased in a cute pink can, Secret opens with the unique and alluring notes of heliotrope and ylang-ylang. The heart unfolds into a floral medley of rose, jasmine, and violet, creating a deeply romantic and enchanting bouquet. This deodorant culminates with the warmth of tonka bean, vanilla, and musk, offering a mysterious and captivating aura that’s perfect for anyone who loves a fragrance with a hint of intrigue and femininity.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Express_Delivery, Asper Beauty, Fragrance",TRUE,Title,Default Title,,,5060340391041,100,shopify,100,deny,manual,200.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/ConfettiSecretPerfumedDeodorantBodySpray250ml.jpg?v=1731135062,1,Confetti Secret Perfumed Deodorant Body Spray 250ml,Confetti Secret Perfumed Deodorant Body Spray 250ml,"Confetti Secret Perfumed Deodorant Body Spray 250ml encased in a cute pink can, Secret opens with the unique and alluring notes of heliotrope and ylang-ylang. The heart unfolds into a floral medley of rose, jasmine, and violet, creating a deeply romantic and enchanting bouquet. This deodorant culminates with the warmth",active
confetti-gorgeous-perfumed-deodorant-body-spray-250ml,Confetti Gorgeous Perfumed Deodorant Body Spray 250ml,"<p><p><strong>Confetti Gorgeous Perfumed Deodorant Body Spray 250ml </strong><span>housed in a stunning purple can, Gorgeous starts with the sweet and inviting aroma of peach at the top.It then transitions into a heart of delicate rose and rich caramel, creating a blend that’s both floral and indulgently sweet. The fragrance finishes with a smooth base of vanilla and musk, offering a lasting impression of warmth and allure. This deodorant is a perfect pick for those who love their scent to be as gorgeous and captivating as they are.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Express_Delivery, Asper Beauty, Fragrance",TRUE,Title,Default Title,,,5060340391058,100,shopify,100,deny,manual,200.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/ConfettiGorgeousPerfumedDeodorantBodySpray250ml.jpg?v=1731135458,1,Confetti Gorgeous Perfumed Deodorant Body Spray 250ml,Confetti Gorgeous Perfumed Deodorant Body Spray 250ml,"Confetti Gorgeous Perfumed Deodorant Body Spray 250ml housed in a stunning purple can, Gorgeous starts with the sweet and inviting aroma of peach at the top.It then transitions into a heart of delicate rose and rich caramel, creating a blend that’s both floral and indulgently sweet. The fragrance finishes with a smooth",active
confetti-maya-perfumed-deodorant-body-spray-250ml,Confetti Maya Perfumed Deodorant Body Spray 250ml,"<p><p><strong>Confetti Maya Perfumed Deodorant Body Spray 250ml </strong>captivates the senses with a refreshing opening of bergamot, lemon, lavender, mint and apple, blending citrus and herbal notes. The heart opens up to reveal a harmonious blend of jasmine, orange blossom and a touch of marine freshness. This deodorant concludes with a rich base of musk, amber, oakmoss and sandalwood to create a scent that combines freshness and warmth, ideal for everyday confidence and charm</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Fragrance,"Express_Delivery, Asper Beauty, Fragrance",TRUE,Title,Default Title,,,5060340391256,100,shopify,100,deny,manual,200.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/ConfettiMayaPerfumedDeodorantBodySpray250ml.jpg?v=1731135919,1,Confetti Maya Perfumed Deodorant Body Spray 250ml,Confetti Maya Perfumed Deodorant Body Spray 250ml,"Confetti Maya Perfumed Deodorant Body Spray 250ml captivates the senses with a refreshing opening of bergamot, lemon, lavender, mint and apple, blending citrus and herbal notes. The heart opens up to reveal a harmonious blend of jasmine, orange blossom and a touch of marine freshness. This deodorant concludes with a ri",active
essence-baby-got-bronze-liquid-bronzer-10-sweet-shadow,Essence Baby Got Bronze Liquid Bronzer 10 Sweet Shadow,"<p><p><strong>Essence Baby Got Bronze Liquid Bronzer 10 Sweet Shadow </strong>is perfect for achieving your desired sun-kissed complexion. With its natural finish, it adds a beautiful warmth to the cheeks. The twist on-off sponge applicator makes for clean and easy application.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Bronzer,"Express_Delivery, Asper Beauty, Bronzer",TRUE,Title,Default Title,,,4059729447418,100,shopify,100,deny,manual,360.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceBabyGotBronzeLiquidBronzer10SweetShadow.jpg?v=1731138487,1,Essence Baby Got Bronze Liquid Bronzer 10 Sweet Shadow,Essence Baby Got Bronze Liquid Bronzer 10 Sweet Shadow,"Essence Baby Got Bronze Liquid Bronzer 10 Sweet Shadow is perfect for achieving your desired sun-kissed complexion. With its natural finish, it adds a beautiful warmth to the cheeks. The twist on-off sponge applicator makes for clean and easy application.",active
essence-wonder-full-primer-5-in-1-10-light-medium-30ml,Essence Wonder Full Primer 5 In 1 10 Light-Medium 30ml,"<p><p><strong>Essence Wonder Full Primer 5 In 1 10 Light-Medium 30ml </strong>prepare your face for your favourite make-up look with the essence WONDER FULL PRIMER 5 IN 1 10 light-medium. The primer comes in a sheer beige shade and is ideal for lighter to medium skin tones. The primer also gives your skin a healthy look and has SPF 30 to protect it. The smooth texture will help reduce any imperfections and leave your face with a matte airbrushed look. All pores and fine lines seemingly disappear, giving you the perfect base for any make-up look.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Primer,"Express_Delivery, Asper Beauty, Primer",TRUE,Title,Default Title,,,4059729491145,100,shopify,100,deny,manual,400.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceWonderFullPrimer5In110Light-Medium30ml.jpg?v=1731139583,1,Essence Wonder Full Primer 5 In 1 10 Light-Medium 30ml,Essence Wonder Full Primer 5 In 1 10 Light-Medium 30ml,Essence Wonder Full Primer 5 In 1 10 Light-Medium 30ml prepare your face for your favourite make-up look with the essence WONDER FULL PRIMER 5 IN 1 10 light-medium. The primer comes in a sheer beige shade and is ideal for lighter to medium skin tones. The primer also gives your skin a healthy look and has SPF 30 to pro,active
essence-correct-conceal-under-eye-brightening-concealer,Essence Correct & Conceal Under Eye Brightening Concealer,"<p><p><strong>Essence Correct &amp; Conceal Under Eye Brightening Concealer </strong>conquer your complexion concerns with essence Correct &amp; Conceal Under-Eye Brightening Concealers! Available in a range of shades to target dark spots, blemishes, dullness, and dark under-eye circles. Enjoy a natural finish and high blendability for flawless coverage every time.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Express_Delivery, Asper Beauty, Makeup",TRUE,Colour,10 LIGHT,,,4059729490346,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceCorrect_ConcealUnderEyeBrighteningConcealer.jpg?v=1731141640,1,Essence Correct & Conceal Under Eye Brightening Concealer,Essence Correct & Conceal Under Eye Brightening Concealer,"Essence Correct &amp; Conceal Under Eye Brightening Concealer conquer your complexion concerns with essence Correct &amp; Conceal Under-Eye Brightening Concealers! Available in a range of shades to target dark spots, blemishes, dullness, and dark under-eye circles. Enjoy a natural finish and high blendability for flawl",active
essence-juicy-melon-tinted-lip-cheek-balm,Essence Juicy Melon Tinted Lip & Cheek Balm,"<p><p><strong>Essence Juicy Melon Tinted Lip &amp; Cheek Balm </strong>is your go-to for a fruity, fresh look! With pH-responsive properties, this tinted balm adapts perfectly to your unique skin tone, giving your lips and cheeks a subtle pink hue. The light, watermelon scent ensures that you not only have a beautiful appearance, but also have a refreshing scent experience. Thanks to its lightweight texture, the balm effortlessly applies a hint of color, ideal for a natural make-up look that suits any skin tone</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Tint,"Express_Delivery, Asper Beauty, Tint",TRUE,Title,Default Title,,,4059729490674,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceJuicyMelonTintedLip_CheekBalm.jpg?v=1731142979,1,Essence Juicy Melon Tinted Lip & Cheek Balm,Essence Juicy Melon Tinted Lip & Cheek Balm,"Essence Juicy Melon Tinted Lip &amp; Cheek Balm is your go-to for a fruity, fresh look! With pH-responsive properties, this tinted balm adapts perfectly to your unique skin tone, giving your lips and cheeks a subtle pink hue. The light, watermelon scent ensures that you not only have a beautiful appearance, but also ha",active
essence-stay-play-gel-eyeliner-pot-waterproof,Essence Stay & Play Gel Eyeliner Pot Waterproof,"<p><p><strong>Essence Stay &amp; Play Gel Eyeliner Pot Waterproof </strong>enhance your eyes with essence Stay &amp; Play Gel Eyeliner Pot! With smooth and easy application, experience highly pigmented, color intensity. Waterproof and long lasting, it's your go-to for a flawless look!</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Eyeliner,"Express_Delivery, Asper Beauty, Eyeliner",TRUE,Colour,01 BLACK,,,4059729446640,100,shopify,100,deny,manual,580.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceStay_PlayGelEyelinerPotWaterproof.jpg?v=1731144552,1,Essence Stay & Play Gel Eyeliner Pot Waterproof,Essence Stay & Play Gel Eyeliner Pot Waterproof,"Essence Stay &amp; Play Gel Eyeliner Pot Waterproof enhance your eyes with essence Stay &amp; Play Gel Eyeliner Pot! With smooth and easy application, experience highly pigmented, color intensity. Waterproof and long lasting, it's your go-to for a flawless look!",active
essence-2-in-1-base-top-coat-super-strong-nails-8ml,Essence 2 In 1 Base & Top Coat + Super Strong Nails 8ml,<p><p><strong>Essence 2 In 1 Base &amp; Top Coat + Super Strong Nails 8ml </strong>you are looking for a nail polish that you can apply as a base coat and as a top coat on your nails? Then try the essence 2 in 1 base &amp; top coat! It´s a real all-rounder because you can use it for both.</p></p>,Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Top Coat,"Express_Delivery, Asper Beauty, Top Coat",TRUE,Title,Default Title,,,4059729466877,100,shopify,100,deny,manual,260.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Essence2In1Base_TopCoat_SuperStrongNails8ml.jpg?v=1731146387,1,Essence 2 In 1 Base & Top Coat + Super Strong Nails 8ml,Essence 2 In 1 Base & Top Coat + Super Strong Nails 8ml,Essence 2 In 1 Base &amp; Top Coat + Super Strong Nails 8ml you are looking for a nail polish that you can apply as a base coat and as a top coat on your nails? Then try the essence 2 in 1 base &amp; top coat! It´s a real all-rounder because you can use it for both.,active
essence-soft-touch-eyeshadow-06-pitch-black,Essence Soft Touch Eyeshadow 06 Pitch Black,"<p><p><strong>Essence Soft Touch Eyeshadow 06 Pitch Black </strong>whether applied solo or in combination with other shades for an extravagant eye make-up style – with your favorite mono, you can create any look you like. The soft touch eyeshadow is our new everyday beauty companion. Trendsetters can choose their favorite colour from two matte and four shimmering shades, and thanks to its mini format, the soft touch eyeshadow fits into even the tiniest clutch. The super soft texture is easy to apply, contains vitamin E and the high coverage instantly creates a cool statement look that lasts. Basic, but wow!</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Eyeshadow,"Asper Beauty, Eyeshadow",TRUE,Title,Default Title,,,4059729335913,100,shopify,100,deny,manual,260.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceSoftTouchEyeshadow06PitchBlack.jpg?v=1731149222,1,Essence Soft Touch Eyeshadow 06 Pitch Black,Essence Soft Touch Eyeshadow 06 Pitch Black,"Essence Soft Touch Eyeshadow 06 Pitch Black whether applied solo or in combination with other shades for an extravagant eye make-up style – with your favorite mono, you can create any look you like. The soft touch eyeshadow is our new everyday beauty companion. Trendsetters can choose their favorite colour from two mat",active
essence-juicy-bomb-glossy-butter-balm-03,Essence Juicy Bomb Glossy Butter Balm 03,"<p><p><strong>Essence Juicy Bomb Glossy Butter Balm 03 </strong>moisturize and add a touch of color and shine to your lips with<span> </span>essence 's Juicy Bomb lip glosses .These lip balms have a<span> </span>fruity scent<span> </span>and are available in different shades, so you can find the perfect one for you. You will get a subtle tone on your lips. Its formula is very creamy and moisturizing, and you will get lips with a shiny finish. With a click mechanism for easy application.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Lip Balm,"Express_Delivery, Asper Beauty, Lip Balm",TRUE,Title,Default Title,,,4059729490506,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceJuicyBombGlossyButterBalm.jpg?v=1731149653,1,Essence Juicy Bomb Glossy Butter Balm 03,Essence Juicy Bomb Glossy Butter Balm 03,"Essence Juicy Bomb Glossy Butter Balm 03 moisturize and add a touch of color and shine to your lips with essence 's Juicy Bomb lip glosses .These lip balms have a fruity scent and are available in different shades, so you can find the perfect one for you. You will get a subtle tone on your lips. Its formula is very cre",active
essence-juicy-bomb-glossy-butter-balm-01,Essence Juicy Bomb Glossy Butter Balm 01,"<p><p><strong>Essence Juicy Bomb Glossy Butter Balm 01 </strong>moisturize and add a touch of color and shine to your lips with<span> </span>essence 's Juicy Bomb lip glosses .These lip balms have a<span> </span>fruity scent<span> </span>and are available in different shades, so you can find the perfect one for you. You will get a subtle tone on your lips. Its formula is very creamy and moisturizing, and you will get lips with a shiny finish. With a click mechanism for easy application.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Lip Balm,"Express_Delivery, Asper Beauty, Lip Balm",TRUE,Title,Default Title,,,4059729490483,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceJuicyBombGlossyButterBalm01.jpg?v=1731149980,1,Essence Juicy Bomb Glossy Butter Balm 01,Essence Juicy Bomb Glossy Butter Balm 01,"Essence Juicy Bomb Glossy Butter Balm 01 moisturize and add a touch of color and shine to your lips with essence 's Juicy Bomb lip glosses .These lip balms have a fruity scent and are available in different shades, so you can find the perfect one for you. You will get a subtle tone on your lips. Its formula is very cre",active
essence-juicy-bomb-glossy-butter-balm-02,Essence Juicy Bomb Glossy Butter Balm 02,"<p><p><strong>Essence Juicy Bomb Glossy Butter Balm 02 </strong>moisturize and add a touch of color and shine to your lips with<strong> </strong>essence 's Juicy Bomb lip glosses . These lip balms have a<span> </span>fruity scent<span> </span>and are available in different shades, so you can find the perfect one for you. You will get a subtle tone on your lips. Its formula is very creamy and moisturizing, and you will get lips with a shiny finish. With a click mechanism for easy application.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Lip Balm,"Express_Delivery, Asper Beauty, Lip Balm",TRUE,Title,Default Title,,,4059729490490,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceJuicyBombGlossyButterBalm02.jpg?v=1731150270,1,Essence Juicy Bomb Glossy Butter Balm 02,Essence Juicy Bomb Glossy Butter Balm 02,"Essence Juicy Bomb Glossy Butter Balm 02 moisturize and add a touch of color and shine to your lips with essence 's Juicy Bomb lip glosses . These lip balms have a fruity scent and are available in different shades, so you can find the perfect one for you. You will get a subtle tone on your lips. Its formula is very cr",active
essence-long-lasting-eye-pencil-18h-waterproof-39-shimmer-sunsation,Essence Long Lasting Eye Pencil 18h Waterproof 39 Shimmer Sunsation,"<p><p><strong>Essence Long Lasting Eye Pencil 18h Waterproof 39 Shimmer Sunsation </strong>get long-lasting and waterproof eye definition with Essence long lasting eye pencil. With a wear time of 18+ hours, this pencil glides on smooth for precise application. Perfect for creating bold looks that will last all day and night.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Eyeliner,"Express_Delivery, Asper Beauty, Eyeliner",TRUE,Title,Default Title,,,4059729412324,100,shopify,100,deny,manual,160.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceLongLastingEyePencil18h_Waterproof39ShimmerSunsation.jpg?v=1731151154,1,Essence Long Lasting Eye Pencil 18h Waterproof 39 Shimmer Sunsation,Essence Long Lasting Eye Pencil 18h Waterproof 39 Shimmer Sunsation,"Essence Long Lasting Eye Pencil 18h Waterproof 39 Shimmer Sunsation get long-lasting and waterproof eye definition with Essence long lasting eye pencil. With a wear time of 18+ hours, this pencil glides on smooth for precise application. Perfect for creating bold looks that will last all day and night.",active
palmers-hair-food-formula-150-g,Palmers Hair Food Formula 150 G,"<p><p><strong>Palmers Hair Food Formula 150 G ,</strong>is<strong>  </strong>a unique blend of essential oils, Vitamins A, D and E, plus protein, helps soften and condition hair and scalp. This special formula restores sheen to dull, lifeless hair.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Asper Beauty, Hair Care",TRUE,Title,Default Title,,,010181066207,100,shopify,100,deny,manual,440.00,500.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/PALMERSHAIRFOODFORMULA.jpg?v=1627807977,1,Palmers Hair Food Formula 150 G,Palmers Hair Food Formula 150 G,"Palmers Hair Food Formula 150 G , is a unique blend of essential oils, Vitamins A, D and E, plus protein, helps soften and condition hair and scalp. This special formula restores sheen to dull, lifeless hair.",active
palmers-skin-success-anti-acne-medicated-complexion-bar-100-g,Palmer's Skin Success Anti-acne Medicated Complexion Bar 100 G,"<p><p><span><strong>Palmer's Skin Success Anti-acne Medicated Complexion Bar 100 G </strong>gently purifies &amp; detoxifies skin of surface bacteria that can clog pores and lead to acne breakouts. Skin feels instantly refreshed and with continued use is clearer, more luminous and balanced. </span><strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Cleansing Bar,"Asper Beauty, Cleansing Bar",TRUE,Title,Default Title,,,010181073861,100,shopify,100,deny,manual,530.00,600.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/PALMER_SSKINSUCCESSANTI-ACNEBAR100G.png?v=1660741153,1,Palmer's Skin Success Anti-acne Medicated Complexion Bar 100 G,Palmer's Skin Success Anti-acne Medicated Complexion Bar 100 G,"Palmer's Skin Success Anti-acne Medicated Complexion Bar 100 G gently purifies &amp; detoxifies skin of surface bacteria that can clog pores and lead to acne breakouts. Skin feels instantly refreshed and with continued use is clearer, more luminous and balanced.",active
