Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
nautica-watches-ayia-triada,Nautica Watches Ayia Triada,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Ayia Triada </span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span>a fresh take on sustainability, this watch showcases a 44mm bio-ceramic case with color contrast details. Featuring a wheat fiber strap, this timepiece is complete with three-hand movement and a date window at 3 o'clock.</span><br><span>60% bio-ceramic, 40% wheat polyurethane fiber.</span><br><span>3-hand movement with date window.</span><br><span>Water-resistant up to 50m (164ft).</span><br><span>Adjustable 22x18mm strap fits up to 8 inch wrist circumference. Buckle closure.</span><br><span>44mm bio-ceramic case with mineral glass crystal.</span></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086108514,100,shopify,100,deny,manual,100.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesAyiaTriada.jpg?v=1759954106,1,Nautica Watches Ayia Triada,Nautica Watches Ayia Triada,"Nautica Watches Ayia Triada a fresh take on sustainability, this watch showcases a 44mm bio-ceramic case with color contrast details. Featuring a wheat fiber strap, this timepiece is complete with three-hand movement and a date window at 3 o'clock. 60% bio-ceramic, 40% wheat polyurethane fiber. 3-hand movement with dat",active
nautica-watches-silicone,Nautica Watches Silicone,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Silicone </span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span>this three-hand movement watch features a 46mm case and logo-embossed silicone strap. The top ring is complete with a signature flag at 12 o'clock and our N83 logo at the center.</span><br><span>60% low-lead brass, 40% silicone.</span><br><span>46mm low-lead brass case with mineral glass crystal.</span><br><span>3-hand movement.</span><br><span>Water-resistant up to 50m (165 ft).</span><br><span>22x20 mm strap fits up to 8 inch wrist circumference. Buckle closure.</span></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086106251,100,shopify,100,deny,manual,100.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesSilicone.jpg?v=1759954333,1,Nautica Watches Silicone,Nautica Watches Silicone,"Nautica Watches Silicone this three-hand movement watch features a 46mm case and logo-embossed silicone strap. The top ring is complete with a signature flag at 12 o'clock and our N83 logo at the center. 60% low-lead brass, 40% silicone. 46mm low-lead brass case with mineral glass crystal. 3-hand movement. Water-resist",active
nautica-watches-sst,Nautica Watches Sst,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Sst </span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span>showcasing a 44mm case accented with our N83 logo at the center, this three-hand watch features a stainless steel link bracelet for a timeless look.</span><br><span>100% stainless steel.</span><br><span>44mm case with mineral glass crystal.</span><br><span>3-hand movement.</span><br><span>Water-resistant up to 50m (165 ft).</span><br><span>22x20 mm bracelet fits up to 8 inch wrist circumference. Clasp closure.</span></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086105957,100,shopify,100,deny,manual,117.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesSst.jpg?v=1759957820,1,Nautica Watches Sst,Nautica Watches Sst,"Nautica Watches Sst showcasing a 44mm case accented with our N83 logo at the center, this three-hand watch features a stainless steel link bracelet for a timeless look. 100% stainless steel. 44mm case with mineral glass crystal. 3-hand movement. Water-resistant up to 50m (165 ft). 22x20 mm bracelet fits up to 8 inch wr",active
nautica-watches-finn-world,Nautica Watches Finn World,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Finn World</span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""> <span>inspired by the sea, this watch is refreshed with color contrast details and a stainless steel link bracelet. This timepiece is complete with three-hand movement and a 44mm case.</span><br><span>100% stainless steel.</span><br><span>3-hand movement.</span><br><span>Water-resistant up to 50m (164ft).</span><br><span>Adjustable bracelet fits up to 8 inch wrist circumference. Clasp closure.</span><br><span>44mm stainless steel case with mineral glass crystal.</span></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086108613,100,shopify,100,deny,manual,117.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesFinnWorld.jpg?v=1759958035,1,Nautica Watches Finn World,Nautica Watches Finn World,"Nautica Watches Finn World inspired by the sea, this watch is refreshed with color contrast details and a stainless steel link bracelet. This timepiece is complete with three-hand movement and a 44mm case. 100% stainless steel. 3-hand movement. Water-resistant up to 50m (164ft). Adjustable bracelet fits up to 8 inch wr",active
nautica-watches-finn-world,Nautica Watches Finn World,"<p><p class=""MsoNormal""><strong>Nautica Watches Finn World </strong><span>inspired by the sea, this watch is refreshed with color contrast details and a stainless steel link bracelet. This timepiece is complete with three-hand movement and a 44mm case.</span><br><span>100% stainless steel.</span><br><span>3-hand movement.</span><br><span>Water-resistant up to 50m (164ft).</span><br><span>Adjustable bracelet fits up to 8 inch wrist circumference. Clasp closure.</span><br><span>44mm stainless steel case with mineral glass crystal.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086108620,100,shopify,100,deny,manual,117.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesFinnWorld_7d86bfc3-2d5f-4567-8f85-5ba22ce56ce4.jpg?v=1759958963,1,Nautica Watches Finn World,Nautica Watches Finn World,"Nautica Watches Finn World inspired by the sea, this watch is refreshed with color contrast details and a stainless steel link bracelet. This timepiece is complete with three-hand movement and a 44mm case. 100% stainless steel. 3-hand movement. Water-resistant up to 50m (164ft). Adjustable bracelet fits up to 8 inch wr",active
nautica-watches-pacific-beach,Nautica Watches Pacific Beach,"<p><p class=""MsoNormal""><strong>Nautica Watches Pacific Beach </strong><span>our new Pacific Beach watch features a 41mm environmentally-conscious ceramic case with three-hand movement. Complete with a date window at 3 o’clock, this unisex timepiece has a wheat fiber strap and buckle closure.</span><br><span>40% wheat PU fiber, 60% eco-ceramic.</span><br><span>3-hand movement with date window.</span><br><span>Water resistant up to 100m (330 ft).</span><br><span>Buckle closure.</span><br><span>41mm ceramic case.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086109344,100,shopify,100,deny,manual,118.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesPacificBeach_80dddf6f-d87c-4c54-853d-b21264c0a20d.jpg?v=1759960760,1,Nautica Watches Pacific Beach,Nautica Watches Pacific Beach,"Nautica Watches Pacific Beach our new Pacific Beach watch features a 41mm environmentally-conscious ceramic case with three-hand movement. Complete with a date window at 3 o’clock, this unisex timepiece has a wheat fiber strap and buckle closure. 40% wheat PU fiber, 60% eco-ceramic. 3-hand movement with date window. Wa",active
nautica-watches-pacific-beach,Nautica Watches Pacific Beach,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Pacific Beach </span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span>our new Pacific Beach watch features a 41mm environmentally-conscious ceramic case with three-hand movement. Complete with a date window at 3 o’clock, this unisex timepiece has a wheat fiber strap and buckle closure.</span><br><span>40% wheat PU fiber, 60% eco-ceramic.</span><br><span>3-hand movement with date window.</span><br><span>Water resistant up to 100m (330 ft).</span><br><span>Buckle closure.</span><br><span>41mm ceramic case.</span></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086109351,100,shopify,100,deny,manual,118.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesPacificBeach_3963d4a3-8e04-4580-85c1-a8e978123f84.jpg?v=1759974733,1,Nautica Watches Pacific Beach,Nautica Watches Pacific Beach,"Nautica Watches Pacific Beach our new Pacific Beach watch features a 41mm environmentally-conscious ceramic case with three-hand movement. Complete with a date window at 3 o’clock, this unisex timepiece has a wheat fiber strap and buckle closure. 40% wheat PU fiber, 60% eco-ceramic. 3-hand movement with date window. Wa",active
nautica-watches-finn-world,Nautica Watches Finn World,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Finn World </span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">revamped with a bold color combination, the Finn World watch features a bi-color top ring and 45mm plastic case with 3-hand movement.<br>100% wheat polyurethane.<br>Water resistant up to 50m (165 ft).<br>45mm plastic case with mineral glass crystal.<br>Tongue closure.<br>3-hand movement.<br>Spot clean.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086110012,100,shopify,100,deny,manual,120.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesFinnWorld_258d922c-3546-4c24-a276-70cd93cb681b.jpg?v=1759979239,1,Nautica Watches Finn World,Nautica Watches Finn World,"Nautica Watches Finn World revamped with a bold color combination, the Finn World watch features a bi-color top ring and 45mm plastic case with 3-hand movement. 100% wheat polyurethane. Water resistant up to 50m (165 ft). 45mm plastic case with mineral glass crystal. Tongue closure. 3-hand movement. Spot clean.",active
nautica-watches-finn-world,Nautica Watches Finn World,"<p><p class=""MsoNormal""><strong>Nautica Watches Finn World</strong> r<span>evamped with a bold color combination, the Finn World watch features a bi-color top ring and 45mm plastic case with 3-hand movement.</span><br><span>100% wheat polyurethane.</span><br><span>Water resistant up to 50m (165 ft).</span><br><span>45mm stainless steel case with mineral glass crystal.</span><br><span>Tongue closure.</span><br><span>3-hand movement.</span><br><span>Spot clean.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086110043,100,shopify,100,deny,manual,120.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesFinnWorld_bf19dc77-ad3b-4252-a313-0c50123f77fd.jpg?v=1759979479,1,Nautica Watches Finn World,Nautica Watches Finn World,"Nautica Watches Finn World r evamped with a bold color combination, the Finn World watch features a bi-color top ring and 45mm plastic case with 3-hand movement. 100% wheat polyurethane. Water resistant up to 50m (165 ft). 45mm stainless steel case with mineral glass crystal. Tongue closure. 3-hand movement. Spot clean",active
nautica-watches-finn-world,Nautica Watches Finn World,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Finn World </span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">i<span>nspired by divers of the sea, the Finn World watch features a bi-color top ring, rich tone-on-tone dial, and 44mm stainless steel case with three-hand movement.</span><br><span>100% stainless steel.</span><br><span>Water resistant up to 50m (165 ft).</span><br><span>44mm stainless steel case with mineral glass crystal.</span><br><span>Folding clasp closure.</span><br><span>3-hand movement.</span><br><span>Spot clean.</span></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086110074,100,shopify,100,deny,manual,122.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesFinnWorld_113ca008-481c-4b87-a30b-1e6c9c346632.jpg?v=1760020181,1,Nautica Watches Finn World,Nautica Watches Finn World,"Nautica Watches Finn World i nspired by divers of the sea, the Finn World watch features a bi-color top ring, rich tone-on-tone dial, and 44mm stainless steel case with three-hand movement. 100% stainless steel. Water resistant up to 50m (165 ft). 44mm stainless steel case with mineral glass crystal. Folding clasp clos",active
nautica-watches-koh-may-bay,Nautica Watches Koh May Bay,"<p><p class=""MsoNormal""><strong>Nautica Watches Koh May Bay</strong> <span>new with bold contrast details at the bi-color top and inner ring, the Koh May Bay watch features a 46mm case with a rich, fixed octagonal bezel and textured silicone strap with 3-hand movement.</span><br><span>100% silicone.</span><br><span>Water resistant up to 100m (330 ft).</span><br><span>46mm stainless steel case with mineral glass crystal.</span><br><span>Tongue closure.</span><br><span>3-hand movement.</span><br><span>Spot clean.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086110166,100,shopify,100,deny,manual,133.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesKohMayBay.jpg?v=1760020577,1,Nautica Watches Koh May Bay,Nautica Watches Koh May Bay,"Nautica Watches Koh May Bay new with bold contrast details at the bi-color top and inner ring, the Koh May Bay watch features a 46mm case with a rich, fixed octagonal bezel and textured silicone strap with 3-hand movement. 100% silicone. Water resistant up to 100m (330 ft). 46mm stainless steel case with mineral glass ",active
pasito-a-pasito-changing-bag-dreamer,Pasito A Pasito Changing Bag Dreamer,"<p><p><strong>Pasito A Pasito Changing Bag Dreamer  </strong>organiser Bag, 0m+. Be trendy, be organized! Let's stroll the runway! When preparing to go out with a baby there is a lot to think about: what would be needed, how many changes, extra clothing, food, bottles, creams, etc. The Organizer Bag is the right solution to be trendy and perfectly organized, in &amp; out of home. Always ready: The practical organizer can be moved in and out the bag, in order to have always everything available and easy to see and grab once inside the bag. More and more pockets: Both internal and external pockets make the search easier and faster.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Changing bag,"Asper Beauty, Changing bag",TRUE,Colour,BLUE,,,8410446361511,100,shopify,100,deny,manual,110.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/PasitoAPasitoChangingBagDreamer.jpg?v=1759925189,1,Pasito A Pasito Changing Bag Dreamer,Pasito A Pasito Changing Bag Dreamer,"Pasito A Pasito Changing Bag Dreamer organiser Bag, 0m+. Be trendy, be organized! Let's stroll the runway! When preparing to go out with a baby there is a lot to think about: what would be needed, how many changes, extra clothing, food, bottles, creams, etc. The Organizer Bag is the right solution to be trendy and perf",active
pasito-a-pasito-changing-bag-rucksack-dreamer-blue,Pasito A Pasito Changing Bag Rucksack Dreamer Blue,"<p><p><strong>Pasito A Pasito Changing Bag Rucksack Dreamer Blue </strong>Let's stroll the runway! When preparing to go out with a baby there is a lot to think about: what would be needed, how many changes, extra clothing, food, bottles, creams, etc. The Organizer Bag is the right solution to be trendy and perfectly organized, in &amp; out of home. Always ready: The practical organizer can be moved in and out the bag, in order to have always everything available and easy to see and grab once inside the bag. More and more pockets: Both internal and external pockets make the search easier and faster.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Bag,"Asper Beauty, Bag",TRUE,Title,Default Title,,,8410446361542,100,shopify,100,deny,manual,120.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/PasitoAPasitoChangingBagRucksackDreamerBlue_d4c76047-d2e7-4913-b0c1-266bce7aa038.jpg?v=1759925554,1,Pasito A Pasito Changing Bag Rucksack Dreamer Blue,Pasito A Pasito Changing Bag Rucksack Dreamer Blue,"Pasito A Pasito Changing Bag Rucksack Dreamer Blue Let's stroll the runway! When preparing to go out with a baby there is a lot to think about: what would be needed, how many changes, extra clothing, food, bottles, creams, etc. The Organizer Bag is the right solution to be trendy and perfectly organized, in &amp; out o",active
pasito-a-pasito-normandie-changing-bag-grey,Pasito A Pasito Normandie Changing Bag Grey,"<p><p><span><strong>Pasito A Pasito Normandie Changing Bag Grey </strong>made of eco-leather with an exclusive and very special design, with attention to every detail, is elegant and very practical. We recommend it because... This precious maternity bag or stroller bag from the Pasito a Pasito Normandie collection is the perfect accessory for carrying everything mom and baby need during outings, adding a touch of unmistakable style. The new Pasito a Pasito Normandie Collection, inspired by the Silver Age, combines tops and stars to create an exclusive and very special feel. It combines eco-leather for the pockets and accessories with carefully detailed details. Without a doubt, we can expect the best from a collection where gray and pink are the protagonists. Main Features: The Pasito a Pasito Normandie Maternity Bag, ideal for hanging on a stroller or stroller. Made of eco-leather with attention to every detail. A very elegant and practical stroller bag for carrying everything you need for you and your baby. Includes a wide handle for hanging on the stroller and short handles for carrying over the shoulder. Includes a changing mat. The interior features a matching lining with pockets. It perfectly matches the Normandie collection by Pasito a Pasito. Hand or machine washable at 30°C. The materials used are free of azo dyes, phthalates, and other substances that are harmful to the baby's health. Measurements: 41 x 28 x 14 cm.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Changing bag,"Asper Beauty, Changing bag",TRUE,Title,Default Title,,,8410446734810,100,shopify,100,deny,manual,105.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/PasitoAPasitoNormandieChangingBagGrey.jpg?v=1759926980,1,Pasito A Pasito Normandie Changing Bag Grey,Pasito A Pasito Normandie Changing Bag Grey,"Pasito A Pasito Normandie Changing Bag Grey made of eco-leather with an exclusive and very special design, with attention to every detail, is elegant and very practical. We recommend it because... This precious maternity bag or stroller bag from the Pasito a Pasito Normandie collection is the perfect accessory for carr",active
pasito-a-pasito-black-star-london-organizer,Pasito A Pasito Black Star London Organizer,"<p><p><strong>Pasito A Pasito Black Star London Organizer </strong>is a beautiful faux leather bag from the new London collection by Pasito. Full of compartments, the bag can contain everything you need for the care of your baby even when you are out of the house. An internal compartment keeps the temperature suitable for your baby's drinks; equipped with rings to attach it to the stroller, external compartment for your personal items and a zip to have everything closed safely and always in order. Measurements: 31x21x12 cm. Material: faux leather</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Bag,"Asper Beauty, Bag",TRUE,Title,Default Title,,,8410446749746,100,shopify,100,deny,manual,85.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/PasitoAPasitoBlackStarLondonOrganizer.jpg?v=1759927230,1,Pasito A Pasito Black Star London Organizer,Pasito A Pasito Black Star London Organizer,"Pasito A Pasito Black Star London Organizer is a beautiful faux leather bag from the new London collection by Pasito. Full of compartments, the bag can contain everything you need for the care of your baby even when you are out of the house. An internal compartment keeps the temperature suitable for your baby's drinks;",active
nautica-watches-nautica-vintage,Nautica Watches Nautica Vintage,"<p><p class=""MsoNormal""><strong>Nautica Watches Nautica Vintage </strong>e<span>nriched with cardinal points at the rich colored dial, the Nautica Vintage watch features a 44mm recycled stainless steel case with three-hand movement and a coordinating stainless steel link bracelet with a logo-accented folding clasp closure.</span><br><span>100% stainless steel.</span><br><span>Water resistant up to 100m (330 ft).</span><br><span>44mm recycled stainless steel case with mineral glass crystal.</span><br><span>Folding clasp closure.</span><br><span>3-hand movement.</span><br><span>Spot clean.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086110333,100,shopify,100,deny,manual,164.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesNauticaVintage.jpg?v=1760127569,1,Nautica Watches Nautica Vintage,Nautica Watches Nautica Vintage,"Nautica Watches Nautica Vintage e nriched with cardinal points at the rich colored dial, the Nautica Vintage watch features a 44mm recycled stainless steel case with three-hand movement and a coordinating stainless steel link bracelet with a logo-accented folding clasp closure. 100% stainless steel. Water resistant up ",active
nautica-watches-pier-39,Nautica Watches Pier 39,"<p><p><strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Nautica Watches Pier 39</span></strong><span style=""font-size: 12.0pt; line-height: 115%; font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""> r<span>edesigned with a bold contrast-colored dial, this three-hand movement watch features a timeless link bracelet and 46mm stainless steel case. This timepiece is finished with a J-class logo embossed crown and day date at 3 o'clock.</span><br><span>100% stainless steel.</span><br><span>46mm stainless steel case with mineral glass crystal.</span><br><span>3-hand movement with date window.</span><br><span>Water-resistant up to 100m (330ft).</span><br><span>Adjustable bracelet fits up to 8 inch wrist circumference. Folding clasp closure.</span></span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086106145,100,shopify,100,deny,manual,168.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesPier39.jpg?v=1760129497,1,Nautica Watches Pier 39,Nautica Watches Pier 39,"Nautica Watches Pier 39 r edesigned with a bold contrast-colored dial, this three-hand movement watch features a timeless link bracelet and 46mm stainless steel case. This timepiece is finished with a J-class logo embossed crown and day date at 3 o'clock. 100% stainless steel. 46mm stainless steel case with mineral gla",active
nautica-watches-koh-may-bay,Nautica Watches Koh May Bay,"<p><p class=""MsoNormal""><strong>Nautica Watches Koh May Bay</strong> s<span>howcasing a fixed octagonal bezel, this three-hand movement watch is enriched with color contrast details. This timepiece features a 46mm stainless steel case and link bracelet with folding clasp closure.</span><br><span>100% stainless steel.</span><br><span>3-hand movement.</span><br><span>Water-resistant up to 100m (330ft).</span><br><span>Adjustable bracelet fits up to 8-inch wrist circumference. Clasp closure.</span><br><span>46mm stainless steel case with mineral glass crystal.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Watch,"Asper Beauty, Watch",TRUE,Title,Default Title,,,656086108668,100,shopify,100,deny,manual,168.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/NauticaWatchesKohMayBay_a021b5ac-08fb-4677-ba5b-4239d312c402.jpg?v=1760130196,1,Nautica Watches Koh May Bay,Nautica Watches Koh May Bay,"Nautica Watches Koh May Bay s howcasing a fixed octagonal bezel, this three-hand movement watch is enriched with color contrast details. This timepiece features a 46mm stainless steel case and link bracelet with folding clasp closure. 100% stainless steel. 3-hand movement. Water-resistant up to 100m (330ft). Adjustable",active
